,user_id,post_created,followers,friends,statuses,label,cleaned_text,emotion_encoded,emotion
6495,39248633,2015-09-15 16:05:54+00:00,2454,1547,6155,1,20 brutally honest thing woman turning 40 want woman 30 know via lifehack,3,anger
6496,343501537,2015-09-15 17:29:58+00:00,1383,1029,14827,1,boettcher450 hey bitch,3,anger
6497,343501537,2015-09-15 17:30:26+00:00,1383,1029,14827,1,beautiful day spend day inside studying accounting attending class,1,joy
6498,39248633,2015-09-15 18:55:40+00:00,2454,1547,6155,1,reduce food waste save owner recycling company via mbg,1,joy
6499,39248633,2015-09-15 22:02:10+00:00,2454,1547,6155,1,gentle art trying something amp sucking via zenhabits,2,love
6500,343501537,2015-09-15 23:22:11+00:00,1383,1029,14827,1,twevik7 good song,1,joy
6501,343501537,2015-09-15 23:22:33+00:00,1383,1029,14827,1,need panda express life,1,joy
6502,343501537,2015-09-16 00:17:28+00:00,1383,1029,14827,1,reiff trying get blackout tuesday,3,anger
6503,343501537,2015-09-16 00:39:15+00:00,1383,1029,14827,1,mike22bradley wont,1,joy
6504,343501537,2015-09-16 04:17:34+00:00,1383,1029,14827,1,brookeeberry oh yeah,1,joy
6505,343501537,2015-09-16 06:15:48+00:00,1383,1029,14827,1,love im tired hell cant sleep,0,sadness
6506,39248633,2015-09-16 13:05:55+00:00,2454,1547,6155,1,massage therapy child autism via liddle kidz,4,fear
6507,39248633,2015-09-16 16:11:19+00:00,2454,1547,6155,1,draw pecs anatomy via proko,4,fear
6508,343501537,2015-09-16 17:28:26+00:00,1383,1029,14827,1,kristenpickner good im glad,1,joy
6509,343501537,2015-09-16 18:32:02+00:00,1383,1029,14827,1,kristenpickner im glad youre glad,1,joy
6510,343501537,2015-09-16 19:03:33+00:00,1383,1029,14827,1,rt fratfession bought canadian flag sole purpose hanging american flag murica pi kappa alpha,1,joy
6511,39248633,2015-09-16 19:06:31+00:00,2454,1547,6155,1,fight inflammation 4 food via mbg,3,anger
6512,343501537,2015-09-16 21:10:34+00:00,1383,1029,14827,1,rt fratfession personally love getting along member different fraternity make better pi,1,joy
6513,343501537,2015-09-16 21:10:49+00:00,1383,1029,14827,1,rt fratfession arent dating pike need reevaluate life every girl world pike,3,anger
6514,39248633,2015-09-16 22:02:48+00:00,2454,1547,6155,1,write page get hired via 99u,1,joy
6515,343501537,2015-09-17 01:30:58+00:00,1383,1029,14827,1,swung b first accounting exam take college,3,anger
6516,343501537,2015-09-17 02:10:29+00:00,1383,1029,14827,1,peggysueniemann mom please send money,1,joy
6517,343501537,2015-09-17 02:10:51+00:00,1383,1029,14827,1,rt urbanengiish old mtvgtgtgt,1,joy
6518,343501537,2015-09-17 02:42:56+00:00,1383,1029,14827,1,doba chinese sound good,1,joy
6519,28727726,2015-09-17 03:48:57+00:00,629,1975,11113,1,wanted put twin bed since hadnt done since last time let say auntie,3,anger
6520,343501537,2015-09-17 04:55:11+00:00,1383,1029,14827,1,need start half sleeve soon,1,joy
6521,39248633,2015-09-17 13:05:51+00:00,2454,1547,6155,1,successful entrepreneur 8 thing every morning via squareup,1,joy
6522,39248633,2015-09-17 15:50:43+00:00,2454,1547,6155,1,5 way massage changed life via earthlite,1,joy
6523,343501537,2015-09-17 17:45:41+00:00,1383,1029,14827,1,8 pair jean wear khaki,4,fear
6524,343501537,2015-09-17 17:45:46+00:00,1383,1029,14827,1,rt 1andonlybronco thought prayer go tayl0rmade05 family today rip gary,1,joy
6525,39248633,2015-09-17 18:55:37+00:00,2454,1547,6155,1,need know foodborne illness part 1 via mark daily apple,4,fear
6526,343501537,2015-09-17 20:01:03+00:00,1383,1029,14827,1,wish weekend,1,joy
6527,343501537,2015-09-17 20:01:44+00:00,1383,1029,14827,1,thirstdayyyy,3,anger
6528,343501537,2015-09-17 20:02:55+00:00,1383,1029,14827,1,emutech brockdiesel15 pretty dangly one today class,1,joy
6529,343501537,2015-09-17 20:03:07+00:00,1383,1029,14827,1,brandonhintz23 throwback,3,anger
6530,39248633,2015-09-17 21:50:39+00:00,2454,1547,6155,1,daybreak make important goal happen morning habit via zenhabits,1,joy
6531,343501537,2015-09-17 22:24:45+00:00,1383,1029,14827,1,life good,1,joy
6532,343501537,2015-09-18 00:01:21+00:00,1383,1029,14827,1,brookeeberry,3,anger
6533,28727726,2015-09-18 03:28:43+00:00,629,1975,11113,1,get turned away fucking family dude shit really hurt excuse language facebook,0,sadness
6534,343501537,2015-09-18 08:18:57+00:00,1383,1029,14827,1,rt brookeeberry definitely slept clothes im wearing class,1,joy
6535,39248633,2015-09-18 13:03:49+00:00,2454,1547,6155,1,learn great head everywhere via sohenmoe associate,1,joy
6536,39248633,2015-09-18 15:55:43+00:00,2454,1547,6155,1,6 health issue migraine increase risk via,4,fear
6537,343501537,2015-09-18 17:03:56+00:00,1383,1029,14827,1,brookeeberry double orange chicken fried rice thanks,1,joy
6538,343501537,2015-09-18 17:05:05+00:00,1383,1029,14827,1,brookeeberry ill room house unlocked see hoir,4,fear
6539,343501537,2015-09-18 17:08:44+00:00,1383,1029,14827,1,brookeeberry oh get glacier cherry gatorade also best,1,joy
6540,343501537,2015-09-18 17:11:05+00:00,1383,1029,14827,1,youre reading bring panda double orange chicken fried rice,1,joy
6541,343501537,2015-09-18 17:25:15+00:00,1383,1029,14827,1,brookeeberry one job,3,anger
6542,39248633,2015-09-18 18:55:40+00:00,2454,1547,6155,1,freedom first build business suit lifestyle via bench blog,1,joy
6543,39248633,2015-09-18 21:45:46+00:00,2454,1547,6155,1,mindful parenting adhd via,3,anger
6544,468753088,2015-09-19 04:28:05+00:00,434,459,6529,1,ashton5sos xd talk,3,anger
6545,343501537,2015-09-19 04:50:59+00:00,1383,1029,14827,1,money baby,3,anger
6546,343501537,2015-09-19 05:02:30+00:00,1383,1029,14827,1,brookeeberry well like expensive thing make money somehow,1,joy
6547,468753088,2015-09-19 11:58:10+00:00,434,459,6529,1,wow twitter account worth 25194 today see tweet worth free,1,joy
6548,39248633,2015-09-19 13:05:24+00:00,2454,1547,6155,1,stop selling soul holiday discount podcast via massage business blueprint,1,joy
6549,28727726,2015-09-19 15:50:08+00:00,629,1975,11113,1,ok everyone drama done stop name calling stop accusation sheesh,3,anger
6550,39248633,2015-09-19 15:55:22+00:00,2454,1547,6155,1,5 reason runner need good breakfast via runner world,1,joy
6551,468753088,2015-09-19 17:14:26+00:00,434,459,6529,1,arzayleaexposed kind see he got drunk look,3,anger
6552,468753088,2015-09-19 17:15:12+00:00,434,459,6529,1,arzayleaexposed willing help way get rid thot want gone,1,joy
6553,39248633,2015-09-19 19:15:31+00:00,2454,1547,6155,1,im returning singletasking via zenhabits,1,joy
6554,343501537,2015-09-19 21:11:15+00:00,1383,1029,14827,1,mahctekydnam,3,anger
6555,343501537,2015-09-19 21:12:36+00:00,1383,1029,14827,1,rt sfrhsboosters yeah scotty rt jlkpeterson yes thats scottybriggsrhs yes thats time square,1,joy
6556,39248633,2015-09-19 21:45:34+00:00,2454,1547,6155,1,8 cause anxiety amp depression often overlook via mbg,0,sadness
6557,28727726,2015-09-20 00:01:55+00:00,629,1975,11113,1,laughed way hard lol,3,anger
6558,468753088,2015-09-20 01:43:20+00:00,434,459,6529,1,michael5sos dude chill one want touch shit,3,anger
6559,468753088,2015-09-20 01:51:35+00:00,434,459,6529,1,thingsthe5sosfamdoes freak whenever 5sos song come,4,fear
6560,468753088,2015-09-20 01:52:27+00:00,434,459,6529,1,thingsthe5sosfamdoes hate 5sos someone fam hate ready kill bitch,3,anger
6561,468753088,2015-09-20 01:53:05+00:00,434,459,6529,1,really want trend wan na know everyone fam thingsthe5sosfamdoes,1,joy
6562,468753088,2015-09-20 01:53:29+00:00,434,459,6529,1,thingsthe5sosfamdoes jam hard 5sos car,3,anger
6563,468753088,2015-09-20 01:53:51+00:00,434,459,6529,1,thingsthe5sosfamdoes fangirls hard time,3,anger
6564,468753088,2015-09-20 01:56:38+00:00,434,459,6529,1,michael get lisenceeveryone get road think live version mario kart hell throw turtle shell michael5sos,1,joy
6565,468753088,2015-09-20 01:57:55+00:00,434,459,6529,1,rt 5sosworldalerts michael clifford spotted driving recently watchout julz,4,fear
6566,468753088,2015-09-20 01:58:40+00:00,434,459,6529,1,nlntendomuke michael5sos dude drive manual stalled many time first day pissed,3,anger
6567,468753088,2015-09-20 02:20:24+00:00,434,459,6529,1,nlntendomuke michael5sos got used manual fun easier drift burn out xd,3,anger
6568,343501537,2015-09-20 02:52:21+00:00,1383,1029,14827,1,minots got 4 guy box,1,joy
6569,343501537,2015-09-20 03:03:33+00:00,1383,1029,14827,1,hit puck sick,4,fear
6570,468753088,2015-09-20 03:15:30+00:00,434,459,6529,1,michael5sos unless calum white dress pant,3,anger
6571,343501537,2015-09-20 03:18:02+00:00,1383,1029,14827,1,damn love hockey season,3,anger
6572,343501537,2015-09-20 05:14:49+00:00,1383,1029,14827,1,brookeeberry flirt people get good tip,1,joy
6573,343501537,2015-09-20 05:16:56+00:00,1383,1029,14827,1,brookeeberry go cuddle dog,3,anger
6574,468753088,2015-09-20 05:17:11+00:00,434,459,6529,1,listening suck abigail breslin cuz xd michael5sos,1,joy
6575,468753088,2015-09-20 09:11:26+00:00,434,459,6529,1,someone make mad dont swim youll drown dont move yep told die bitch,3,anger
6576,468753088,2015-09-20 09:13:53+00:00,434,459,6529,1,michael girl lately ive luke lane dont like emotional make stop,0,sadness
6577,468753088,2015-09-20 09:14:48+00:00,434,459,6529,1,seriously need kill bitch,3,anger
6578,468753088,2015-09-20 09:27:58+00:00,434,459,6529,1,omg calum michael trending xd michael5sos calum5sos speech prepared twitter trend,1,joy
6579,468753088,2015-09-20 11:58:11+00:00,434,459,6529,1,wow twitter account worth 25272 today see tweet worth free,1,joy
6580,39248633,2015-09-20 13:05:21+00:00,2454,1547,6155,1,healthy hurt fertility journey hypothalamic amenorrhea via mbg,1,joy
6581,39248633,2015-09-20 16:01:37+00:00,2454,1547,6155,1,integrative medicine puzzle putting piece together via massage today,1,joy
6582,343501537,2015-09-20 17:21:11+00:00,1383,1029,14827,1,rt sportscenter johnny big play johnny manziel go top 60yard td travis benjamin 1st throw game,1,joy
6583,39248633,2015-09-20 18:55:19+00:00,2454,1547,6155,1,best way warm muscle video via fitbit,1,joy
6584,468753088,2015-09-20 21:35:56+00:00,434,459,6529,1,amount time shazam song cuz shazamed shes kinda hot 60 time xf,2,love
6585,39248633,2015-09-20 21:50:19+00:00,2454,1547,6155,1,hater hate deal business via bench blog,3,anger
6586,468753088,2015-09-20 22:50:39+00:00,434,459,6529,1,ashton5sos unistudios horrornights hate break ya babe arent even chain chainsaw cant hurt,0,sadness
6587,468753088,2015-09-20 23:29:41+00:00,434,459,6529,1,michael5sos omg seriously xd,3,anger
6588,468753088,2015-09-21 01:21:14+00:00,434,459,6529,1,asshole hit today sped bet fucking michael5sos,3,anger
6589,468753088,2015-09-21 01:24:31+00:00,434,459,6529,1,nlntendomuke,4,fear
6590,468753088,2015-09-21 01:24:35+00:00,434,459,6529,1,rt nlntendomuke guy,3,anger
6591,468753088,2015-09-21 01:27:19+00:00,434,459,6529,1,5sos really notice big account im like omg got another follower 367 yepthe sad life unpopular twitter,3,anger
6592,468753088,2015-09-21 01:33:07+00:00,434,459,6529,1,everyones like omg lashton im like yeah malum,1,joy
6593,468753088,2015-09-21 01:33:33+00:00,434,459,6529,1,fetus malum isnt greatest thing ever dont know,1,joy
6594,343501537,2015-09-21 03:58:45+00:00,1383,1029,14827,1,charliebrown39 ddays,3,anger
6595,468753088,2015-09-21 05:24:21+00:00,434,459,6529,1,wait till 5sos fam fully expose fucking wait,3,anger
6596,468753088,2015-09-21 05:25:16+00:00,434,459,6529,1,jetaimemgc cough fake fan cough cough,0,sadness
6597,468753088,2015-09-21 05:48:52+00:00,434,459,6529,1,yep kinda great thought id let yall know continue day 5sos money,1,joy
6598,468753088,2015-09-21 11:58:10+00:00,434,459,6529,1,wow twitter account worth 25506 today see tweet worth free,1,joy
6599,39248633,2015-09-21 13:05:44+00:00,2454,1547,6155,1,bodywork transform practice via yoga journal,1,joy
6600,39248633,2015-09-21 16:06:17+00:00,2454,1547,6155,1,6 weird sign youre getting enough iron via prevention,4,fear
6601,343501537,2015-09-21 16:37:51+00:00,1383,1029,14827,1,nothing say hello monday waking feeling like shit,0,sadness
6602,468753088,2015-09-21 18:21:07+00:00,434,459,6529,1,reading fan fiction yesterday dreampt fucjing twin michael woke like hell nah aint havin baby,4,fear
6603,468753088,2015-09-21 18:21:44+00:00,434,459,6529,1,alexalltimelow always sassy whatchu talkin bout,3,anger
6604,468753088,2015-09-21 18:22:45+00:00,434,459,6529,1,5sostrong oh god shaved welcome back 2013 luke,1,joy
6605,343501537,2015-09-21 18:42:27+00:00,1383,1029,14827,1,shower nap library,1,joy
6606,343501537,2015-09-21 18:54:23+00:00,1383,1029,14827,1,junior year already flying south dakota state university,1,joy
6607,39248633,2015-09-21 19:02:41+00:00,2454,1547,6155,1,paralyzed indecision get unstuck one weird trick via ittybiz,4,fear
6608,343501537,2015-09-21 19:28:43+00:00,1383,1029,14827,1,brookeeberry parent tell talk stranger,3,anger
6609,343501537,2015-09-21 20:11:37+00:00,1383,1029,14827,1,drake future,1,joy
6610,39248633,2015-09-21 21:50:45+00:00,2454,1547,6155,1,text neck explosionand injury digital age via massage magazine,1,joy
6611,468753088,2015-09-21 22:42:12+00:00,434,459,6529,1,knock knock knocking heaven door lol nah warmer hell,3,anger
6612,468753088,2015-09-22 01:07:43+00:00,434,459,6529,1,newbroknsceneis 5sosfamupdates chirpyirwin 5sosdaily like second ond,4,fear
6613,468753088,2015-09-22 01:09:28+00:00,434,459,6529,1,rt kohtakitty luke deserves happy pas,1,joy
6614,468753088,2015-09-22 01:10:32+00:00,434,459,6529,1,5sosfam please stand please stand please stand 5sosfam,3,anger
6615,468753088,2015-09-22 01:11:32+00:00,434,459,6529,1,get something let everyone know new broken scene like wed biggest gang world thenewbrokenscene,0,sadness
6616,468753088,2015-09-22 02:56:47+00:00,434,459,6529,1,youre sick even 5sos help know youre death bed goodbye world 5sos sosick dyingnow goodbye,0,sadness
6617,343501537,2015-09-22 03:29:59+00:00,1383,1029,14827,1,one know informatics lmk,1,joy
6618,468753088,2015-09-22 03:43:28+00:00,434,459,6529,1,mom birchin cuz love band really think gotten outta hand theyre kinda hot though sheskindahot 5sos,2,love
6619,468753088,2015-09-22 03:53:07+00:00,434,459,6529,1,5sos meet famous people omg theyre real fam meet 5sos omg theyre real,1,joy
6620,468753088,2015-09-22 04:42:01+00:00,434,459,6529,1,dream michael baby twin woke like oh hell aint anyones baby fuck brain,4,fear
6621,343501537,2015-09-22 05:22:24+00:00,1383,1029,14827,1,rt jackdaniel booty pic make world go round,1,joy
6622,468753088,2015-09-22 05:56:12+00:00,434,459,6529,1,one day luke5sos read story tell dm know fucking weird xd,4,fear
6623,468753088,2015-09-22 11:58:11+00:00,434,459,6529,1,wow twitter account worth 25428 today see tweet worth free,1,joy
6624,39248633,2015-09-22 13:03:30+00:00,2454,1547,6155,1,called peds lighthold massage therapy,4,fear
6625,343501537,2015-09-22 15:11:39+00:00,1383,1029,14827,1,word describe proud ethan getting job salesman vern eide kid work hard hell,1,joy
6626,28727726,2015-09-22 15:33:22+00:00,629,1975,11113,1,go,1,joy
6627,39248633,2015-09-22 16:05:56+00:00,2454,1547,6155,1,6 sign could body dysmorphic disorder via mbg,4,fear
6628,343501537,2015-09-22 17:13:33+00:00,1383,1029,14827,1,wish saturday,1,joy
6629,343501537,2015-09-22 17:43:05+00:00,1383,1029,14827,1,happy birthday cuz frostedblakes hope dont die 21st next case homie see soon,1,joy
6630,343501537,2015-09-22 18:29:09+00:00,1383,1029,14827,1,jambo1 wtf,3,anger
6631,468753088,2015-09-22 18:49:49+00:00,434,459,6529,1,many people country going choose fly always 5sos,1,joy
6632,468753088,2015-09-22 18:50:12+00:00,434,459,6529,1,choosing fly always 5sos,1,joy
6633,39248633,2015-09-22 18:50:49+00:00,2454,1547,6155,1,hungry getting nowhere satisfied strong mark daily apple,1,joy
6634,343501537,2015-09-22 20:06:23+00:00,1383,1029,14827,1,rt totalfratmove getting serious hunting season use dad land tfm,1,joy
6635,468753088,2015-09-22 21:18:00+00:00,434,459,6529,1,since 5sos isnt helping get better turn chamomile tea ugh sick suck,0,sadness
6636,468753088,2015-09-22 21:18:34+00:00,434,459,6529,1,rt 5soshelp rts dm michael mbf turn motif sending link tash,1,joy
6637,468753088,2015-09-22 21:26:53+00:00,434,459,6529,1,prop karenclifford creating beautiful human earth blessed creation momma clifford,1,joy
6638,468753088,2015-09-22 21:28:47+00:00,434,459,6529,1,tomb raider become new obsession xbox game regret nothing oh could totally kick michael5sos as black ops,3,anger
6639,468753088,2015-09-22 21:30:03+00:00,434,459,6529,1,tweet quite lot one really favorite rts make sad,1,joy
6640,468753088,2015-09-22 21:36:04+00:00,434,459,6529,1,michael5sos every damn day cant get pizza fix day,3,anger
6641,468753088,2015-09-22 21:38:18+00:00,434,459,6529,1,michael5sos,1,joy
6642,28727726,2015-09-22 21:43:02+00:00,629,1975,11113,1,hellion lol,3,anger
6643,468753088,2015-09-22 21:44:42+00:00,434,459,6529,1,sunriseon7 5sos oh hey thats cool ill swim across ocean better start swimming,1,joy
6644,39248633,2015-09-22 21:45:50+00:00,2454,1547,6155,1,surprising benefit eating organic beef never knew via fox news,5,surprise
6645,468753088,2015-09-22 21:47:33+00:00,434,459,6529,1,let hangry together michael5sos,1,joy
6646,343501537,2015-09-22 22:56:34+00:00,1383,1029,14827,1,rt totalfratmove expecting everyone know based mediocre intramural achievement tfm,1,joy
6647,343501537,2015-09-22 22:59:54+00:00,1383,1029,14827,1,rt totalfratmove claiming would give anything put pad back despite mediocre high school sport career tfm,0,sadness
6648,343501537,2015-09-22 23:00:36+00:00,1383,1029,14827,1,brandonreiff1 fucking peasant,3,anger
6649,343501537,2015-09-22 23:55:53+00:00,1383,1029,14827,1,first time semester wont homework midnight,1,joy
6650,343501537,2015-09-23 00:01:56+00:00,1383,1029,14827,1,true fuck bro,3,anger
6651,343501537,2015-09-23 00:37:59+00:00,1383,1029,14827,1,paigeee425 need make one,3,anger
6652,468753088,2015-09-23 00:43:59+00:00,434,459,6529,1,bubble bath tea 5sos good soul 5sos,1,joy
6653,343501537,2015-09-23 01:12:43+00:00,1383,1029,14827,1,tbell sound bomb thats way sioux fall,3,anger
6654,343501537,2015-09-23 01:21:58+00:00,1383,1029,14827,1,mahctekydnam thats far,3,anger
6655,468753088,2015-09-23 02:59:42+00:00,434,459,6529,1,5sosfamupdates heyerika sxssymgc oh god way lick lip doesnt know else say,3,anger
6656,343501537,2015-09-23 04:13:28+00:00,1383,1029,14827,1,rt johnnyfootbali coach asked im throwing benjamin much told im used throwing benjamin club co,3,anger
6657,28727726,2015-09-23 04:17:56+00:00,629,1975,11113,1,prayer needed please think im getting sick twin already sick think caught,4,fear
6658,343501537,2015-09-23 04:25:47+00:00,1383,1029,14827,1,rt johnnyfootbali 6 pitcher deep bar watching game amp old hag told slow bean dipped saggy tit amp,3,anger
6659,468753088,2015-09-23 11:39:42+00:00,434,459,6529,1,rt nlntendomuke love life emabestaustralianact5sos emabigestfans5sos,1,joy
6660,468753088,2015-09-23 11:42:16+00:00,434,459,6529,1,ugh fucking sick still fucking 5sos still isnt helping sickness goodbye world nice knowing ya least got see 5sos live,1,joy
6661,468753088,2015-09-23 11:58:11+00:00,434,459,6529,1,wow twitter account worth 25428 today see tweet worth free,1,joy
6662,39248633,2015-09-23 13:05:47+00:00,2454,1547,6155,1,paying attention via massage school,3,anger
6663,343501537,2015-09-23 15:04:54+00:00,1383,1029,14827,1,rt bcar21 another day another attempt trying get collegegameday come south dakota gamedaytobrookings,1,joy
6664,343501537,2015-09-23 15:34:12+00:00,1383,1029,14827,1,rt johnnyfootbali people already think johnny football era pregame baby party yet come heilm,1,joy
6665,39248633,2015-09-23 16:11:11+00:00,2454,1547,6155,1,hula hooping dreaded selfcare thing via tracy walton,0,sadness
6666,343501537,2015-09-23 18:04:53+00:00,1383,1029,14827,1,rt colerotert tim mcgraw eric church wefest next year letsgo,1,joy
6667,343501537,2015-09-23 18:25:30+00:00,1383,1029,14827,1,rt muskratmatt52 indiana barely beat siu 4847 team picked finish behind ndsu sdsu another reason gamedaytobrookings,3,anger
6668,343501537,2015-09-23 18:55:57+00:00,1383,1029,14827,1,sabers23 youre gay,3,anger
6669,39248633,2015-09-23 19:03:26+00:00,2454,1547,6155,1,drug brain behavior science addiction via nih,0,sadness
6670,28727726,2015-09-23 20:44:00+00:00,629,1975,11113,1,day becoming frustrating swear,3,anger
6671,343501537,2015-09-23 21:11:57+00:00,1383,1029,14827,1,play mortal combat paytons pick line try flirting cute girl,1,joy
6672,39248633,2015-09-23 21:45:44+00:00,2454,1547,6155,1,gave gluten alcohol sugar coffee meat amp 21 day here learned via mbg,1,joy
6673,343501537,2015-09-23 22:13:05+00:00,1383,1029,14827,1,rt stlindgren october 3rd coming decision day loom saturday collegegameday gamedaytobrookings,3,anger
6674,468753088,2015-09-23 22:36:41+00:00,434,459,6529,1,michael done shit x michael5sos,3,anger
6675,468753088,2015-09-23 22:37:58+00:00,434,459,6529,1,its5sosporn bryanna,1,joy
6676,468753088,2015-09-23 22:39:55+00:00,434,459,6529,1,5sosfamupdates omg mean derpcon gon na held annandale,3,anger
6677,468753088,2015-09-23 22:42:13+00:00,434,459,6529,1,hey im feeling special location derpcon annandale hotel yep catchthatfeeling 5sos,1,joy
6678,468753088,2015-09-23 23:09:37+00:00,434,459,6529,1,yes im 18 still eat dinosaur chicken nugget curly fry regret nothing,0,sadness
6679,468753088,2015-09-24 01:49:41+00:00,434,459,6529,1,michael5sos 5sosfamupdates talking forever fangirling ash like lol nope im done wit xd,3,anger
6680,28727726,2015-09-24 01:57:21+00:00,629,1975,11113,1,mia bought hookah today fire badboy,3,anger
6681,343501537,2015-09-24 02:15:29+00:00,1383,1029,14827,1,rt mllockrem hmmm iu coach call collegegameday possibility bunch wasted conversation elevate gamedaytobrookin,0,sadness
6682,468753088,2015-09-24 02:21:38+00:00,434,459,6529,1,pokemon chill michael5sos,1,joy
6683,468753088,2015-09-24 02:23:34+00:00,434,459,6529,1,realized rebelwilson play ghost rider xd,4,fear
6684,343501537,2015-09-24 02:38:47+00:00,1383,1029,14827,1,ftdromeozino happy birthday buddy let party get minor,1,joy
6685,343501537,2015-09-24 02:45:40+00:00,1383,1029,14827,1,alisonamy7 count,3,anger
6686,343501537,2015-09-24 03:41:25+00:00,1383,1029,14827,1,mahctekydnam bos,3,anger
6687,343501537,2015-09-24 03:46:21+00:00,1383,1029,14827,1,rt totalfratmove making roommate change lifestyle choice accommodate tfm,1,joy
6688,28727726,2015-09-24 04:16:19+00:00,629,1975,11113,1,age 22 b biggest fear foot c current time 1108 pm drink last baja blast e easiest person,1,joy
6689,468753088,2015-09-24 04:21:22+00:00,434,459,6529,1,rt tha5sosfamily im tired bored gain voting hour please mtvfanwars5sosfam,0,sadness
6690,468753088,2015-09-24 04:22:15+00:00,434,459,6529,1,laughed hard xd,3,anger
6691,468753088,2015-09-24 04:24:16+00:00,434,459,6529,1,iamaustinjones hey since fellow member 5sosfam obligation tweet mtvfanwars5sosfam thank p youre,1,joy
6692,468753088,2015-09-24 09:51:35+00:00,434,459,6529,1,channelvhits 5sosfamupdates 5sos wan na go im kinda across globe yeah wait ill swim xd,1,joy
6693,468753088,2015-09-24 10:09:19+00:00,434,459,6529,1,shazam skh entry limit one entry per day casually shazams skh 50 time per day,3,anger
6694,468753088,2015-09-24 10:10:53+00:00,434,459,6529,1,5sosfamupdates im pretty sure theyll announcing secret location derpcon probably location map,1,joy
6695,468753088,2015-09-24 11:58:11+00:00,434,459,6529,1,wow twitter account worth 25740 today see tweet worth free,1,joy
6696,39248633,2015-09-24 13:11:00+00:00,2454,1547,6155,1,need know foodborne illness part 2 kitchen strategy via mark daily apple,3,anger
6697,468753088,2015-09-24 15:05:03+00:00,434,459,6529,1,runningfromsomething ive become professional detective,1,joy
6698,468753088,2015-09-24 15:10:01+00:00,434,459,6529,1,okay ireland mean predict next location runningfromsomething,1,joy
6699,39248633,2015-09-24 16:11:12+00:00,2454,1547,6155,1,truth uncertain life path amp purpose via zenhabits,4,fear
6700,343501537,2015-09-24 17:39:41+00:00,1383,1029,14827,1,love rainy day make hard study business law want netflix chill,3,anger
6701,39248633,2015-09-24 18:45:56+00:00,2454,1547,6155,1,gibberish song help succeed via dumb little man,0,sadness
6702,468753088,2015-09-24 19:28:36+00:00,434,459,6529,1,hey 5sos opener 2016 tour think yes gskband,1,joy
6703,468753088,2015-09-24 19:32:11+00:00,434,459,6529,1,going wedding cake,1,joy
6704,468753088,2015-09-24 21:04:05+00:00,434,459,6529,1,derpcon held atlanta year thats 8 hour away dont win ill really sad,0,sadness
6705,39248633,2015-09-24 22:02:20+00:00,2454,1547,6155,1,prepared tool handy youre massage therapist,1,joy
6706,468753088,2015-09-24 22:07:32+00:00,434,459,6529,1,michael5sos im trying play advanced warfare youre distracting tweeting stop,3,anger
6707,468753088,2015-09-24 22:09:27+00:00,434,459,6529,1,michael5sos side clifford blame,0,sadness
6708,343501537,2015-09-25 00:15:14+00:00,1383,1029,14827,1,counting day month im 21,3,anger
6709,343501537,2015-09-25 00:17:52+00:00,1383,1029,14827,1,want able buy beer whenever feel like whether 8am 4pm,1,joy
6710,468753088,2015-09-25 00:30:30+00:00,434,459,6529,1,casually singing horribly broken piece 5sos im sick want,0,sadness
6711,468753088,2015-09-25 00:30:50+00:00,434,459,6529,1,mukedelicinha 5sosfamupdates yeah found xd,1,joy
6712,468753088,2015-09-25 00:36:26+00:00,434,459,6529,1,its5sosporn dont worry mom share,1,joy
6713,468753088,2015-09-25 00:45:09+00:00,434,459,6529,1,seeing nickjonas saturday michael5sos jealous see,3,anger
6714,343501537,2015-09-25 02:01:26+00:00,1383,1029,14827,1,rt bcar21 let go gamedaytobrookings,1,joy
6715,343501537,2015-09-25 02:02:58+00:00,1383,1029,14827,1,collegegameday love seeing site everyday bet youd like seeing came game day,1,joy
6716,343501537,2015-09-25 02:05:46+00:00,1383,1029,14827,1,shout new brother blakebohner30 signing bid join sdsupikes today,1,joy
6717,343501537,2015-09-25 02:14:59+00:00,1383,1029,14827,1,hockey getting best boy,1,joy
6718,343501537,2015-09-25 03:44:31+00:00,1383,1029,14827,1,mahctekydnam,3,anger
6719,343501537,2015-09-25 03:45:16+00:00,1383,1029,14827,1,mahctekydnam,3,anger
6720,343501537,2015-09-25 04:02:06+00:00,1383,1029,14827,1,natty daddyy,1,joy
6721,468753088,2015-09-25 07:12:36+00:00,434,459,6529,1,insane like pain like halsey,3,anger
6722,468753088,2015-09-25 11:58:10+00:00,434,459,6529,1,wow twitter account worth 25818 today see tweet worth free,1,joy
6723,39248633,2015-09-25 13:05:31+00:00,2454,1547,6155,1,website musthave faq page via sohnenmoe associate,3,anger
6724,343501537,2015-09-25 15:21:44+00:00,1383,1029,14827,1,zenner31 get collegegameday brookings gamedaytobrookings,1,joy
6725,343501537,2015-09-25 15:43:11+00:00,1383,1029,14827,1,rt keloland check sdstate efforting get collegegameday brookings gamedaytobrookings,1,joy
6726,39248633,2015-09-25 16:02:33+00:00,2454,1547,6155,1,wish people understood losing loved one suicide via mbg,0,sadness
6727,343501537,2015-09-25 16:26:46+00:00,1383,1029,14827,1,rt ksfysports gamedaytobrookings twitter campaign aim bring espns collegegameday sdstate campus,1,joy
6728,468753088,2015-09-25 18:05:44+00:00,434,459,6529,1,havd le friend michael5sos thats sad,0,sadness
6729,39248633,2015-09-25 19:05:37+00:00,2454,1547,6155,1,best massage speed recovery boost immune strength relax via men fitness,1,joy
